title,href,Status,property_type,main_features,key_main_features,Floor Area,Land Area,Rates,Levy,Bedrooms,Bathrooms,Province,City,Suburb,Area,Listing Number,Sold Date,previously listed price
2 Bed Townhouse in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/58-bryan-brook/220-witkoppen-street/Z45511,Sold,Townhouse,"{'Floor Area': '89 m²', 'Rates': 'R 724', 'Levy': 'R 2043'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '1', 'Dining Areas': '1', 'En-suite': '1', 'Lounges': '1', 'Open Parkings': '1', 'Storeys': '1', 'Access Gate': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Kitchen': '✔', 'Security Post': '✔'}",89,0,724,2043,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,Z45511,2024-03-03,
2 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/228-chianti-lifestyle-estate/82-leeuwkop-road/T4452777,Sold,Apartment,"{'Land Area': '84 m²', 'Rates': 'R 1178', 'Levy': 'R 2600'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Pool': '✔'}",0,84,1178,2600,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4452777,2024-03-03,975000.0
2 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/122-soho-lofts/9-soho-lane-beverley/T4328895,Sold,Apartment,"{'Floor Area': '69 m²', 'Rates': 'R 460', 'Levy': 'R 1522'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '2', 'Dining Areas': '1', 'Lounges': '1', 'Air Con': '✔', 'Balcony': '✔', 'BIC': '✔', 'Club House': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",69,0,460,1522,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4328895,2024-03-03,
2 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/368-the-view/87-broadacres-drive/T3240090,Sold,Apartment,"{'Floor Area': '103 m²', 'Land Area': '103 m²', 'Rates': 'R 730', 'Levy': 'R 2748'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Balcony': '✔', 'BIC': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pool': '✔', 'Security Post': '✔'}",103,103,730,2748,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T3240090,2024-03-03,980000.0
2 Bed Apartment in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/239-inyati-sands/239-leslie-avenue/T4418345,Sold,Apartment,"{'Floor Area': '86 m²', 'Land Area': '50 m²', 'Rates': 'R 463', 'Levy': 'R 2100'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1', 'Open Parkings': '1', 'Access Gate': '✔', 'Club House': '✔', 'Garden': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",86,50,463,2100,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4418345,2024-03-03,
2 Bed Apartment in Jukskei Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/jukskei-park/T4473991,Sold,Apartment,"{'Floor Area': '81 m²', 'Rates': 'R 720', 'Levy': 'R 2500'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '1', 'Dining Areas': '1', 'Lounges': '1', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",81,0,720,2500,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,jukskei-park,T4473991,2024-03-03,975000.0
2 Bed Apartment in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4305895,Sold,Apartment,"{'Floor Area': '116 m²', 'Land Area': '2508 m²'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Pool': '✔', 'Study': '✔'}",116,2508,0,0,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4305895,2024-03-03,
4 Bed House in Kenilworth,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kenilworth/T4232786,Sold,House,"{'Land Area': '495 m²', 'Rates': 'R 504'}","{'Bedrooms': '4', 'Bathrooms': '2', 'Covered Parkings': '6', 'Lounges': '2', 'Garden': '✔', 'Pet Friendly': '✔', 'Study': '✔'}",0,495,504,0,4.0,2.0,gauteng,johannesburg,johannesburg-south,kenilworth,T4232786,2024-03-03,980000.0
3 Bed House in Linmeyer,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/linmeyer/226-south-rand-road/T4174772,Sold,House,"{'Land Area': '817 m²', 'Rates': 'R 827'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Alarm': '✔', 'Garden': '✔'}",0,817,827,0,3.0,2.0,gauteng,johannesburg,johannesburg-south,linmeyer,T4174772,2024-03-03,1395000.0
1 Bed Apartment in Sharonlea,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sharonlea/T4487670,Sold,Apartment,"{'Floor Area': '44 m²', 'Rates': 'R 158', 'Levy': 'R 1149'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Balcony': '✔', 'Pool': '✔', 'Security Post': '✔'}",44,0,158,1149,1.0,1.0,gauteng,johannesburg,north-riding-to-lanseria,sharonlea,T4487670,2024-03-04,425000.0
2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/289-soho-lofts/T3817966,Sold,Apartment,"{'Floor Area': '61 m²', 'Rates': 'R 560', 'Levy': 'R 1100'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",61,0,560,1100,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T3817966,2024-03-04,
3 Bed Townhouse in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/10-ss-kiewiet-lodge/15a-alexander-avenue/T4481222,Sold,Townhouse,"{'Floor Area': '148 m²', 'Rates': 'R 1147', 'Levy': 'R 3473'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '1', 'Lounges': '2', 'Open Parkings': '2', 'Access Gate': '✔', 'Alarm': '✔', 'Club House': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Laundry': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Storage': '✔', 'Tennis Court': '✔', 'Wheel Chair Friendly': '✔'}",148,0,1147,3473,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4481222,2024-03-04,1785000.0
3 Bed Duplex in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4093074,Sold,Duplex,"{'Floor Area': '105 m²', 'Land Area': '105 m²', 'Rates': 'R 1000', 'Levy': 'R 2500'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2', 'Dining Areas': '1', 'Lounges': '1', 'Balcony': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔'}",105,105,1000,2500,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4093074,2024-03-04,
3 Bed House in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4411187,Sold,House,"{'Floor Area': '156 m²', 'Land Area': '497 m²', 'Rates': 'R 843', 'Levy': 'R 1858'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Lounges': '1', 'Open Parkings': '4', 'Access Gate': '✔', 'Electric Fencing': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔', 'Wheel Chair Friendly': '✔'}",156,497,843,1858,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4411187,2024-03-04,
3 Bed Cluster in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/95-manyaleti/5-poplar-avenue/T4268494,Sold,Cluster,"{'Land Area': '359 m²', 'Rates': 'R 1041', 'Levy': 'R 1700'}","{'Bedrooms': '3', 'Bathrooms': '2', 'En-suite': '1', 'Garages': '2', 'Lounges': '2', 'Access Gate': '✔', 'BIC': '✔', 'Family Tv Room': '✔', 'Fireplace': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Security Post': '✔'}",0,359,1041,1700,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,T4268494,2024-03-04,1825000.0
3 Bed Cluster in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/95-manyaleti/5-poplar-avenue/T4268494,Sold,Cluster,"{'Land Area': '359 m²', 'Rates': 'R 1041', 'Levy': 'R 1700'}","{'Bedrooms': '3', 'Bathrooms': '2', 'En-suite': '1', 'Garages': '2', 'Lounges': '2', 'Access Gate': '✔', 'BIC': '✔', 'Family Tv Room': '✔', 'Fireplace': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Security Post': '✔'}",0,359,1041,1700,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,T4268494,2024-03-04,1825000.0
3 Bed House in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4407742,Sold,House,"{'Land Area': '401 m²', 'Rates': 'R 1260', 'Levy': 'R 716'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pet Friendly': '✔'}",0,401,1260,716,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4407742,2024-03-04,
4 Bed House in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4508026,Sold,House,"{'Land Area': '1800 m²', 'Rates': 'R 1800', 'Levy': 'R 650'}","{'Bedrooms': '4', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '2', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pet Friendly': '✔'}",0,1800,1800,650,4.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4508026,2024-03-04,
3 Bed House in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/39-lonehill-mews/50-concourse-crescent/T4233710,Sold,House,"{'Floor Area': '140 m²', 'Land Area': '259 m²', 'Rates': 'R 1300', 'Levy': 'R 1200'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",140,259,1300,1200,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4233710,2024-03-04,
1 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4257250,Sold,Apartment,"{'Floor Area': '61 m²', 'Rates': 'R 635', 'Levy': 'R 1888'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Balcony': '✔', 'Kitchen': '✔', 'Pool': '✔'}",61,0,635,1888,1.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4257250,2024-03-04,
3 Bed House in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/32-avignon-street/T4467799,Sold,House,"{'Floor Area': '172 m²', 'Land Area': '228 m²', 'Rates': 'R 1448', 'Levy': 'R 1586'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Garages': '2', 'Study': '✔'}",172,228,1448,1586,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,T4467799,2024-03-04,
3 Bed House in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/1-frederick/T4193395,Sold,House,"{'Floor Area': '217 m²', 'Land Area': '443 m²', 'Rates': 'R 1501', 'Levy': 'R 1985'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Garages': '2', 'Lounges': '2', 'Pet Friendly': '✔'}",217,443,1501,1985,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4193395,2024-03-04,
3 Bed House in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4237913,Sold,House,"{'Land Area': '255 m²', 'Rates': 'R 991'}","{'Bedrooms': '3', 'Bathrooms': '2.5', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Alarm': '✔', 'Guest Toilet': '✔', 'Pet Friendly': '✔'}",0,255,991,0,3.0,2.5,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,T4237913,2024-03-04,
1 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4471212,Sold,Apartment,"{'Floor Area': '59 m²', 'Land Area': '1.9 ha', 'Rates': 'R 280', 'Levy': 'R 1210'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Lounges': '1', 'Pool': '✔', 'Security Post': '✔'}",59,19,280,1210,1.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4471212,2024-03-04,
1 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4154878,Sold,Apartment,"{'Floor Area': '52 m²', 'Land Area': '2.4 ha', 'Rates': 'R 600', 'Levy': 'R 1800'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1', 'Balcony': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",52,24,600,1800,1.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4154878,2024-03-04,
1 Bed Apartment in Melrose Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-estate/T4349947,Sold,Apartment,"{'Floor Area': '56 m²', 'Levy': 'R 1437'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Covered Parkings': '1', 'Dining Areas': '1', 'Lounges': '1', 'Access Gate': '✔', 'BIC': '✔', 'Club House': '✔', 'Electric Fencing': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Satellite': '✔', 'Security Post': '✔'}",56,0,0,1437,1.0,1.0,gauteng,johannesburg,rosebank-and-parktown,melrose-estate,T4349947,2024-03-04,
2 Bed Apartment in Riviera,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/riviera/T4191422,Sold,Apartment,"{'Floor Area': '97 m²', 'Rates': 'R 800', 'Levy': 'R 3100'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '1', 'Dining Areas': '1', 'Lounges': '1', 'Balcony': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pool': '✔', 'Staff Quarters': '✔'}",97,0,800,3100,2.0,2.0,gauteng,johannesburg,rosebank-and-parktown,riviera,T4191422,2024-03-04,
2 Bed Apartment in Craighall Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall-park/T4404569,Sold,Apartment,"{'Floor Area': '109 m²', 'Rates': 'R 1780', 'Levy': 'R 2505'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '1', 'Dining Areas': '1', 'Lounges': '1', 'Balcony': '✔', 'Pet Friendly': '✔', 'Security Post': '✔'}",109,0,1780,2505,2.0,2.0,gauteng,johannesburg,rosebank-and-parktown,craighall-park,T4404569,2024-03-04,
3 Bed Apartment in Melrose,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T4026203,Sold,Apartment,{},"{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2', 'Dining Areas': '1', 'Lounges': '1', 'Flatlets': '✔', 'Kitchen': '✔', 'Pool': '✔', 'Staff Quarters': '✔', 'Study': '✔'}",0,0,0,0,3.0,2.0,gauteng,johannesburg,rosebank-and-parktown,melrose,T4026203,2024-03-04,
2 Bed House in Beverley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/beverley/T3810052,Sold,House,"{'Land Area': '488 m²', 'Rates': 'R 1215', 'Levy': 'R 1221'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Pet Friendly': '✔', 'Security Post': '✔', 'Study': '✔'}",0,488,1215,1221,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,beverley,T3810052,2024-03-04,
3 Bed House in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4453406,Sold,House,"{'Floor Area': '160 m²', 'Land Area': '389 m²', 'Rates': 'R 1346', 'Levy': 'R 150'}","{'Bedrooms': '3', 'Bathrooms': '3', 'Garages': '2'}",160,389,1346,150,3.0,3.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4453406,2024-03-04,
2 Bed Townhouse in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/41-sibiti-private-estate/1-nerine-street/T4416979,Sold,Townhouse,"{'Floor Area': '136 m²', 'Rates': 'R 826', 'Levy': 'R 3056'}","{'Bedrooms': '2', 'Bathrooms': '2.5', 'Dining Areas': '1', 'En-suite': '2', 'Lounges': '1', 'Open Parkings': '2', 'Access Gate': '✔', 'Air Con': '✔', 'Balcony': '✔', 'Club House': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Fenced': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Scenic View': '✔', 'Scullery': '✔', 'Security Post': '✔', 'Study': '✔'}",136,0,826,3056,2.0,2.5,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4416979,2024-03-04,1690000.0
